year,artists,name,energy,danceability,speechiness,tempo
1929,"[Francisco Canaro, Charlo]",Siempre Contigo - Remasterizado,0.261,0.39799999999999996,0.0626,180.604
1929,[Ignacio Corsini],Manguero - Remasterizado,0.19,0.664,0.152,127.932
1929,[Gaston Gabaroche],Jhésite,0.29,0.7559999999999999,0.0616,84.26
1929,[Steve Correll Group],There Will Never Be Another You,0.313,0.5489999999999999,0.0329,95.435
1929,[Carroll Gibbons],Halfway to Heaven (Carroll Gibbons),0.11900000000000001,0.69,0.057,96.84
1929,[Эрнест Хемингуэй],Часть 53.3 & Часть 54.1 - Прощай оружие,0.248,0.705,0.8490000000000001,107.63799999999999
1929,[Эрих Мария Ремарк],Часть 12.2 - На Западном фронте без перемен,0.237,0.698,0.9470000000000001,139.082
1929,[Эрнест Хемингуэй],Часть 35.2 & Часть 36.1 - Прощай оружие,0.24,0.68,0.915,82.465
1921,"[Sergei Rachmaninoff, János Starker]",III. Andante,0.0135,0.158,0.038,67.372
1921,"[Jules Massenet, Arturo Toscanini]",IV. Fête bohème,0.147,0.508,0.0487,128.518
1921,[Simone Judic],Billets Doux,0.19899999999999998,0.355,0.053,173.13
1921,"[Ottorino Respighi, Arturo Toscanini]",II. Gagliarda,0.0953,0.301,0.0314,75.179
1921,"[Sergei Rachmaninoff, Emanuel Ax, Yefim Bronfman]","Suite No. 1, Op. 5 Fantaisie-tableaux: II. La nuit? Lamour",0.0769,0.292,0.0393,69.601
1921,[Phil Regan],A Sweet Irish Sweetheart Of Mine,0.249,0.32,0.0342,93.765
1921,"[Sergei Rachmaninoff, Zubin Mehta, Vladimir Feltsman, Israel Philharmonic Orchestra]","Rhapsody on a Theme of Paganini, Op. 43: Var. XVIII, Andante cantabile",0.109,0.24100000000000002,0.0377,79.97399999999999
1921,[Fortugé],Dans Sa Petite Mansarde,0.13,0.624,0.17,78.28
1921,"[Wolfgang Amadeus Mozart, Arturo Toscanini]","Symphony No. 39 in E-Flat Major, K. 543: IV. Finale. Allegro",0.304,0.38,0.0451,147.681
1921,"[Sergei Rachmaninoff, Michael Tilson Thomas, Barry Douglas, London Symphony Orchestra]",III. Allegro scherzando,0.0916,0.2,0.0376,65.211
1921,"[Sergei Rachmaninoff, Yuri Temirkanov, St. Petersburg Philharmonic Orchestra]",III. Adagio,0.0521,0.16,0.0398,86.736
1921,[THE GUY],Return/Gone,0.42,0.713,0.0322,119.973
1921,[Mehmet Kemiksiz],Beyaz Entarisiyle Kar Gibi Kız,0.5870000000000001,0.625,0.0353,136.951
1921,[Mehmet Kemiksiz],Baksana Kim Boynu Bükük Ağlayan,0.655,0.623,0.0425,126.859
1921,[Neyzen İhsan Bey],Sabah Taksim,0.162,0.39799999999999996,0.24100000000000002,71.59899999999999
1921,"[Sergei Rachmaninoff, Emanuel Ax, Yefim Bronfman]","Suite No. 1, Op. 5 Fantaisie-tableaux: II. La nuit? Lamour",0.0769,0.292,0.0393,69.601
1921,[Georgius],Pour Se Faire Remarquer,0.36700000000000005,0.561,0.354,75.554
1921,[Ignacio Corsini],Mis Ilusiones Perdidas - Remasterizado,0.111,0.32299999999999995,0.0418,99.34899999999999
1921,[Morton Downey],Molly Brannigan,0.2,0.6679999999999999,0.157,140.791
1921,"[Felix Mendelssohn, Arturo Toscanini]","A Midsummer Nights Dream, Op. 61: Wedding March",0.0923,0.456,0.0374,76.428
1921,[Emma Liebel],La Femme A La Rose,0.45399999999999996,0.371,0.0781,110.56700000000001
1921,[Ignacio Corsini],La Muerte de Milonguita - Remasterizado,0.122,0.374,0.0981,69.889
1921,"[Sergei Rachmaninoff, Yuri Temirkanov, St. Petersburg Philharmonic Orchestra]","No. 14, Vocalise",0.0257,0.0663,0.0472,74.282
1921,"[Georges Bizet, Arturo Toscanini]",IV. Farandole,0.355,0.528,0.0676,95.69
1921,[Maurice Chevalier],Quand Il Y A Une Femme Dans Un Coin,0.242,0.408,0.0722,79.072
1921,[Ignacio Corsini],La Brisa - Remasterizado,0.158,0.5870000000000001,0.20800000000000002,130.317
1921,[Ignacio Corsini],La Payasa - Remasterizado,0.127,0.514,0.0688,69.873
1921,"[Georges Bizet, Arturo Toscanini]",Aragonaise (Act IV Entracte),0.2,0.441,0.0392,124.762
1923,[Louis Armstrong & His Hot Five],Big Butter And Egg Man,0.273,0.6990000000000001,0.0886,102.375
1923,[Francisco Canaro],Sol Mio - Remasterizado,0.39,0.501,0.05,83.162
1923,[Dranem],Le Moment De Men Aller,0.319,0.653,0.0519,102.225
1923,[Ignacio Corsini],La Payasa - Remasterizado,0.28,0.47,0.129,130.445
1923,[Ignacio Corsini],Entre Criollos - Remasterizado,0.248,0.414,0.0905,74.08800000000001
1923,[Ignacio Corsini],Vencida - Remasterizado,0.0909,0.5720000000000001,0.139,131.55
1923,[Gaby Montbreuse],Cest Au Bal Musette,0.353,0.435,0.0992,77.699
1923,[Edmée Favart],Chanson De Route De Ciboulette,0.341,0.7829999999999999,0.873,121.287
1923,[Georgius],Ma Gosse,0.285,0.635,0.217,123.84899999999999
1923,[Hafız Ahmet Celâl Tokses],Pala Oyunu,0.401,0.23399999999999999,0.04,77.395
1923,[Francisco Canaro],Fakir - Remasterizado,0.28300000000000003,0.424,0.0509,138.19
1923,[Robert Jysor],Tu Voudrais Me Voir Pleurer,0.32,0.496,0.0847,108.512
1923,[Safiye Ayla],Hicran,0.423,0.22699999999999998,0.095,81.23899999999999
1923,[Adolphe Bérard],Le Tapis Vert,0.235,0.38,0.053,82.78299999999999
1923,[Hafız Ahmet Celâl Tokses],Pek Muztaribim,0.33299999999999996,0.26,0.0896,78.08
1923,[Francisco Canaro],Cuando Buda Sonríe - Remasterizado,0.335,0.377,0.0426,79.422
1923,[Francisco Canaro],Electric Girl - Remasterizado,0.426,0.563,0.14800000000000002,80.204
1923,[Ignacio Corsini],Sacate la Caretita - Remasterizado,0.0119,0.574,0.102,125.425
1923,[Francisco Canaro],Veranito de San Juan - Remasterizado,0.272,0.515,0.10800000000000001,130.063
1923,[Francisco Canaro],La Danza de las Libélulas - Remasterizado,0.22899999999999998,0.397,0.0365,80.086
1923,[Ignacio Corsini],La Garconniere - Remasterizado,0.109,0.493,0.423,120.344
1923,[Gaby Montbreuse],Dla Vraie Amour,0.28300000000000003,0.6409999999999999,0.316,65.865
1923,[Francisco Canaro],Padre Nuestro - Remasterizado,0.243,0.6,0.055,125.772
1923,[Félix Mayol],La Valse Du Faubourg,0.292,0.623,0.0558,61.28
1923,[Ignacio Corsini],Juventud - Remasterizado,0.0359,0.415,0.0562,70.347
1923,[Ignacio Corsini],Pobre Cotorro - Remasterizado,0.298,0.502,0.0805,135.238
1923,[Ignacio Corsini],Beso de Sol - Remasterizado,0.14300000000000002,0.391,0.0425,78.544
1923,[Ignacio Corsini],Mi Alazan Tostado - Remasterizado,0.305,0.335,0.0427,100.941
1923,[Mlle Davia],Elle Nest Pas Si Mal Que Ca,0.292,0.519,0.0852,83.334
1923,[André Baugé],Nous Avons Fait Un Beau Voyage,0.27899999999999997,0.607,0.174,73.673
1923,[Francisco Canaro],I Aint No Bodys Darling - Remasterizado,0.43,0.47,0.0516,166.475
1923,[Ignacio Corsini],Muchachita Loca - Remasterizado,0.212,0.435,0.0479,122.928
1923,[Francisco Canaro],Nubes de Humo - Remasterizado,0.306,0.618,0.0535,122.62299999999999
1923,[Francisco Canaro],Eleonore - Remasterizado,0.415,0.336,0.17,167.96
1923,[Robert Jysor],Dans Les Jardins De Lalhambra,0.366,0.6659999999999999,0.0682,108.15799999999999
1923,[Francisco Canaro],Negro Veio - Remasterizado,0.40700000000000003,0.40700000000000003,0.11599999999999999,134.869
1923,[Ignacio Corsini],Fin de Fiesta - Remasterizado,0.273,0.537,0.114,126.42
1923,[Ignacio Corsini],El Ranchito - Remasterizado,0.168,0.52,0.0598,133.933
1923,[Ignacio Corsini],La Vuelta de Mi Amor - Remasterizado,0.345,0.375,0.337,74.236
1923,[Georgius],Il Nosait Pas Se Decider,0.457,0.613,0.51,76.682
1923,[Gaby Montbreuse],Le Roudoudou,0.22699999999999998,0.599,0.0646,78.265
1923,[Francisco Canaro],Nerón - Remasterizado,0.29100000000000004,0.332,0.0555,186.57299999999998
1923,[Ignacio Corsini],Pelele - Remasterizado,0.327,0.39399999999999996,0.12,63.228
1923,[Maurice Chevalier],Si Vous Naimez Pas Ca,0.247,0.564,0.29100000000000004,76.223
1923,[Maurice Chevalier],Cest Paris,0.297,0.496,0.0816,84.27799999999999
1923,[FanChants: Navijači Radnički 1923],Ekipa Je Na Nogama,0.9470000000000001,0.406,0.282,129.659
1923,[Francisco Canaro],Dejeme Que la Acompañe - Remasterizado,0.381,0.433,0.0433,129.194
1923,[Francisco Canaro],Pelele - Remasterizado,0.312,0.5660000000000001,0.0853,129.161
1923,[René De Buxeuil],Ya Des Loups,0.267,0.511,0.0862,133.22
1923,[Ignacio Corsini],Cariño Eterno Irene - Remasterizado,0.311,0.337,0.0549,115.48
1923,[Francisco Canaro],La Java - Remasterizado,0.29100000000000004,0.512,0.0407,150.63
1923,[Maurice Chevalier],Ose Anna,0.33299999999999996,0.55,0.0543,89.669
1923,[Ignacio Corsini],Juan de los Santos Arena - Remasterizado,0.237,0.345,0.0527,62.794
1923,[Francisco Canaro],Los Ojazos de Mi Suegra - Remasterizado,0.24100000000000002,0.431,0.0651,117.04799999999999
1923,[Francisco Canaro],La Ratonera - Remasterizado,0.32899999999999996,0.6,0.0683,125.571
1923,[Emma Liebel],Rien Quune Nuit,0.301,0.21899999999999997,0.0457,77.506
1923,[Ignacio Corsini],Sombras - Remasterizado,0.129,0.45899999999999996,0.0847,85.152
1923,[Dranem],Aime Moi Emma,0.27699999999999997,0.57,0.0648,76.632
1923,[Maurice Chevalier],Couplets De La Haut,0.221,0.48100000000000004,0.163,88.538
1923,[Francisco Canaro],Camel - Remasterizado,0.45799999999999996,0.32299999999999995,0.0526,186.768
1923,[Perchicot],Quand On Aime On A Toujours Vingt Ans,0.38299999999999995,0.374,0.188,169.83599999999998
1923,[Fortugé],Cest Jeune Et Ca Nsait Pas,0.17300000000000001,0.687,0.0772,114.198
1923,[Francisco Canaro],Ave María - Remasterizado,0.262,0.684,0.0666,120.389
1923,[Ignacio Corsini],La Cabeza del Italiano - Remasterizado,0.096,0.335,0.0883,147.183
1923,[Ignacio Corsini],Veni Pebeta - Remasterizado,0.24600000000000002,0.396,0.0565,63.823
1923,[Francisco Canaro],Sacate la Caretita - Remasterizado,0.231,0.594,0.0608,117.917
1923,"[Qatar Concert Choir, Giovanni Pasini]","The Four Seasons: Winter in F Minor, RV 297: Allegro non Molto - Choral Version",0.114,0.419,0.0476,127.63799999999999
1923,"[Eugénie Buffet, René De Buxeuil]",Ma Chanson,0.21899999999999997,0.515,0.10800000000000001,85.385
1923,[Dréan],Si Tu Vois Ma Tante,0.345,0.6459999999999999,0.07200000000000001,122.15899999999999
1924,[Ignacio Corsini],La Mina del Ford - Remasterizado,0.0258,0.0,0.0,0.0
1924,"[The Chenille Sisters, James Dapognys Chicago Jazz Band]",Nagasaki,0.599,0.65,0.0536,116.47399999999999
1924,[Ignacio Corsini],Mi Rosal Ha Florecido - Remasterizado,0.0558,0.44299999999999995,0.11900000000000001,74.416
1924,[Lionel Hampton Orchestra],Wine Song,0.578,0.613,0.0305,134.619
1924,[Francisco Canaro],Porque - Remasterizado,0.285,0.738,0.0537,112.954
1924,[Jimmy Rushing And His Orchestra],Down Hearted Blues,0.37,0.59,0.0367,80.482
1924,[Francisco Canaro],Yo Tuve un Amorcito - Remasterizado,0.599,0.451,0.11,183.705
1924,[Francisco Canaro],Marea Baja - Remasterizado,0.245,0.6890000000000001,0.0671,126.603
1924,[Francisco Canaro],No me Digas Que la Quiero - Remasterizado,0.311,0.64,0.0539,124.044
1924,[Francisco Canaro],Sobin Blue - Remasterizado,0.309,0.424,0.0591,127.24
1924,[Francisco Canaro],El Serrucho - Remasterizado,0.48700000000000004,0.5760000000000001,0.0987,131.30700000000002
1924,[Ignacio Corsini],El Beso de la Muerte - Remasterizado,0.111,0.494,0.0653,127.714
1924,[Francisco Canaro],Sueño Indio - Remasterizado,0.52,0.209,0.0739,173.264
1924,[Francisco Canaro],Ahí Va el Dulce - Remasterizado,0.49200000000000005,0.436,0.0977,127.16799999999999
1924,"[The Chenille Sisters, James Dapognys Chicago Jazz Band]",Goody-Goody,0.39799999999999996,0.6579999999999999,0.0434,157.969
1924,[Lionel Hampton Orchestra],Mr. John,0.601,0.478,0.0434,140.472
1924,[Francisco Canaro],Melodía de Amor - Remasterizado,0.278,0.315,0.0607,202.084
1924,[Francisco Canaro],La Mora - Remasterizado,0.4,0.37,0.0697,127.29299999999999
1924,[Dréan],Elle setait fait couper les cheveux,0.273,0.6920000000000001,0.0921,71.256
1924,"[Paul Whiteman & His Orchestra, Bix Beiderbecke]",Back In Your Own Backyard,0.23,0.563,0.0328,99.411
1924,[Bijoylal Mukherjee],Nebe Aye Shyama Nebe Aye,0.312,0.301,0.0527,68.673
1924,[Francisco Canaro],Asi me Dejas - Remasterizado,0.518,0.386,0.0446,117.085
1924,[George Olsen],Biminy,0.322,0.434,0.0497,203.56400000000002
1924,[Mahalia Jackson],The Holy Babe,0.38299999999999995,0.524,0.0544,164.574
1924,[Francisco Canaro],Yo Busco a Mi Pebeta - Remasterizado,0.251,0.825,0.0775,75.416
1924,[Maurice Chevalier],Dites moi msieur chevalier,0.381,0.723,0.48200000000000004,118.719
1924,[Francisco Canaro],China - Remasterizado,0.318,0.674,0.256,130.672
1924,[Louis Armstrong & His Hot Seven],Potato Head Blues,0.301,0.583,0.218,181.885
1924,[Luis Carlos Molina Acevedo],Rhapsody in Blue,0.355,0.387,0.0336,126.13
1924,[Ignacio Corsini],Torcacita - Remasterizado,0.18899999999999997,0.523,0.106,123.954
1924,[Luis Carlos Molina Acevedo],Rhapsody in Blue: In Jazz,0.763,0.522,0.0365,120.0
1924,[Lionel Hampton Orchestra],Flying Home,0.715,0.387,0.11800000000000001,129.754
1924,"[Jean Goldkette and his Orchestra, Bix Beiderbecke]",Hoosier Sweetheart,0.40399999999999997,0.624,0.0474,112.31700000000001
1924,[Francisco Canaro],Muchachita Loca - Remasterizado,0.325,0.456,0.129,127.493
1924,"[The Chenille Sisters, James Dapognys Chicago Jazz Band]",Bob White,0.326,0.654,0.0706,79.84
1924,[George Olsen],Toodles - My Babys Baby Blue Eyes,0.39799999999999996,0.8009999999999999,0.0459,106.301
1924,[Mlle Davia],Pour un homme,0.27399999999999997,0.382,0.062,127.38600000000001
1924,[Maurice Chevalier],Cest pas grand chose,0.166,0.534,0.0719,129.39600000000002
1924,[Ignacio Corsini],Fea - Remasterizado,0.11699999999999999,0.58,0.129,130.235
1924,"[The Chenille Sisters, James Dapognys Chicago Jazz Band]",Little White Lies,0.115,0.5920000000000001,0.040999999999999995,115.759
1924,[Francisco Canaro],Yo Tuve un Cariño - Remasterizado,0.11599999999999999,0.456,0.1,132.705
1924,[Ignacio Corsini],El Olivo - Remasterizado,0.0838,0.47,0.0726,116.98899999999999
1924,[George Olsen],Sax-o-phun - A Study In Laugh and Slap Tongue,0.49200000000000005,0.6709999999999999,0.0395,109.993
1924,[Francisco Canaro],En la Vida Hay un Corazón - Remasterizado,0.319,0.375,0.0441,163.387
1924,[Ignacio Corsini],Melancolica Casita - Remasterizado,0.113,0.597,0.16399999999999998,65.457
1924,[Francisco Canaro],China de Mi Amor - Remasterizado,0.231,0.746,0.0842,115.355
1924,[Francisco Canaro],Il Picolo Navio - Remasterizado,0.233,0.731,0.264,124.516
1924,[George Olsen],Sally Lou,0.282,0.619,0.0412,103.758
1924,[Lionel Hampton Orchestra],Stompin at the Savoy - Mix Two,0.568,0.547,0.0301,135.524
1924,[Francisco Canaro],Un Metejón - Remasterizado,0.287,0.457,0.193,95.47
1924,[George Olsen],Follow the Swallow,0.311,0.71,0.0374,106.585
1924,[Fortugé],La chanson du trombone,0.151,0.535,0.0675,81.78699999999999
1924,[Robert Marino],Les larmes de pierrot,0.271,0.327,0.0429,93.289
1924,[Francisco Canaro],Asaura - Remasterizado,0.439,0.545,0.0815,121.012
1924,[Ignacio Corsini],El Pato Alegre - Remasterizado,0.17,0.32899999999999996,0.0627,64.447
1924,[Francisco Canaro],El Rocío - Remasterizado,0.49,0.499,0.12300000000000001,122.22399999999999
1924,[George Olsen],Those Panama Mamas - Are Ruining me,0.316,0.753,0.047,105.50399999999999
1924,[Georges Milton],Le trompette en bois,0.289,0.747,0.107,65.831
1924,[George Olsen],Sax-o-phun,0.456,0.677,0.040999999999999995,104.675
1924,[Francisco Canaro],Reflejos - Remasterizado,0.311,0.33399999999999996,0.0748,168.437
1924,[Francisco Canaro],Amigazo - Remasterizado,0.5379999999999999,0.591,0.0724,115.426
1924,[George Olsen],The Slave of Love,0.32299999999999995,0.728,0.0363,104.66799999999999
1924,[Francisco Canaro],La Maldita - Remasterizado,0.524,0.574,0.105,127.60700000000001
1924,"[The Chenille Sisters, James Dapognys Chicago Jazz Band]",At the Codfish Ball,0.365,0.54,0.0537,158.53
1924,[Ignacio Corsini],Martín Fierro - Remasterizado,0.305,0.546,0.0517,83.00399999999999
1924,[Ignacio Corsini],Maullidos - Remasterizado,0.5870000000000001,0.461,0.49,67.355
1924,[Francisco Canaro],Entre Rejas - Remasterizado,0.515,0.262,0.0685,74.955
1924,[Francisco Canaro],Alfredo - Remasterizado,0.325,0.616,0.0441,118.544
1924,[Bijoylal Mukherjee],Omon Kore Ma Tor Haasi,0.33899999999999997,0.34600000000000003,0.039,92.245
1924,[Francisco Canaro],Madame Pompadour - Remasterizado,0.27899999999999997,0.535,0.0844,149.034
1924,[Francisco Canaro],Mi Noche Alegre - Remasterizado,0.305,0.513,0.248,116.572
1924,[Lionel Hampton Orchestra],Birth of the Blues,0.605,0.565,0.0325,116.59299999999999
1924,[Ignacio Corsini],Sombras - Remasterizado,0.263,0.51,0.0705,125.76100000000001
1924,[Teddy Wilson & His All-Stars],Sugar Plum,0.39,0.778,0.0645,93.941
1924,"[Paul Whiteman & His Orchestra, Bing Crosby, Bix Beiderbecke]",You Took Advantage of Me (with Bing Crosby & Bix Beiderbecke),0.47,0.753,0.11800000000000001,102.994
1924,[Lionel Hampton Orchestra],Ive Got a Feeling Im Falling,0.387,0.484,0.0315,91.55799999999999
1924,[George Olsen],Hes the Hottest Man In Town,0.42700000000000005,0.69,0.0406,105.23100000000001
1924,[Francisco Canaro],El Matrero - Remasterizado,0.325,0.735,0.0549,112.052
1924,[Lionel Hampton Orchestra],Stompin at the Savoy - Mix One,0.805,0.742,0.036000000000000004,112.84
1924,[Maurice Chevalier],Ca nest pas la même chose,0.149,0.47600000000000003,0.0492,86.447
1924,[Lionel Hampton Orchestra],Youre My Ideal,0.354,0.76,0.0711,113.98100000000001
1924,[George Olsen],Say Arabella - Whats A Fella To Do,0.38,0.778,0.038,107.463
1924,[Francisco Canaro],Llanto de Amor - Remasterizado,0.441,0.423,0.0447,72.046
1924,"[The Chenille Sisters, James Dapognys Chicago Jazz Band]",Button Up Your Overcoat,0.381,0.52,0.0506,184.81400000000002
1924,[George Olsen],Beale Street Blues,0.40700000000000003,0.595,0.0654,200.905
1924,[Francisco Canaro],Cascabelito - Remasterizado,0.21100000000000002,0.653,0.066,123.96
1924,[Lionel Hampton Orchestra],Mr. J,0.446,0.47700000000000004,0.0402,83.291
1924,[Francisco Canaro],Oh Mujer Mujer - Remasterizado,0.315,0.0,0.0,0.0
1924,"[The Chenille Sisters, James Dapognys Chicago Jazz Band]","Tell Me, Tell Me, Baby",0.386,0.731,0.0331,126.444
1924,"[Jones-Smith, Incorporated]","Oh, Lady Be Good! (78rpm Version)",0.23600000000000002,0.767,0.0698,93.56700000000001
1924,[Francisco Canaro],Yo Tartamudeo - Remasterizado,0.35700000000000004,0.484,0.223,174.226
1924,[George Olsen],Why Couldnt It Be Poor Little Me,0.244,0.402,0.0503,210.421
1924,[Georgius],Par politesse,0.32899999999999996,0.594,0.263,80.329
1924,[George Olsen],Everybody Loves My Baby - But My Baby Dont Love Nobody But Me,0.278,0.618,0.0628,176.77599999999998
1924,[Francisco Canaro],Para Usted Mi Nenita - Remasterizado,0.375,0.39399999999999996,0.0437,83.214
1924,[George Olsen],Put Away a Little Ray of Golden Sunshine,0.223,0.426,0.0426,208.925
1924,[Francisco Canaro],Evocación - Remasterizado,0.45899999999999996,0.38,0.33799999999999997,124.50200000000001
1924,[Ignacio Corsini],Oh Mujer Mujer - Remasterizado,0.0773,0.313,0.052000000000000005,201.03099999999998
1924,[Luis Carlos Molina Acevedo],Choo Choo Train: In Jazz,0.726,0.44299999999999995,0.0348,89.915
1924,[Count Basie],Moten Swing,0.26899999999999996,0.524,0.11,183.752
1925,[Old Grape God],Hella Often Freestyle,0.835,0.6779999999999999,0.264,140.005
1925,[Yvonne George],Cest Pour Ca Quon Saime,0.155,0.622,0.17300000000000001,107.4
1925,[Ignacio Corsini],Añoranza - Remasterizado,0.0828,0.426,0.0711,131.868
1925,[Ethel Waters],Honey In The Honeycomb,0.267,0.617,0.0392,106.781
1925,[Francisco Canaro],Muchachita de Montmartre - Remasterizado,0.14300000000000002,0.731,0.0911,116.323
1925,[Ignacio Corsini],Mi Perdón - Remasterizado,0.0956,0.45399999999999996,0.062,61.298
1925,[Ignacio Corsini],Ojazos Color de Mar - Remasterizado,0.0762,0.462,0.0608,66.493
1925,[Hendersons Roseland Orchestra],Raisin The Roof,0.539,0.667,0.0341,121.589
1925,[Louis Armstrong & His Hot Five],Georgia Grind,0.111,0.816,0.0789,133.454
1925,[Ignacio Corsini],Ojerosa - Remasterizado,0.158,0.514,0.0488,123.55
1925,[René Koval],Pas Sur La Bouche,0.315,0.71,0.22399999999999998,84.67399999999999
1925,[Ignacio Corsini],La Canción del Huérfano - Remasterizado,0.0943,0.503,0.0579,110.98299999999999
1925,[Francisco Canaro],Personita - Remasterizado,0.23399999999999999,0.7290000000000001,0.10099999999999999,120.432
1925,[Francisco Canaro],"Hopa, Hopa, Hopa - Remasterizado",0.371,0.735,0.0533,99.376
1925,[Louis Armstrong & His Hot Five],Whosit,0.17300000000000001,0.716,0.0546,98.76899999999999
1925,[Francisco Canaro],Entrá Nomás - Remasterizado,0.141,0.764,0.14300000000000002,121.741
1925,[Francisco Canaro],Tierra Mia - Remasterizado,0.45,0.322,0.39,72.69
1925,[Tommy Dorsey],Goin Home,0.353,0.597,0.166,92.098
1925,[Ignacio Corsini],Perdón - Remasterizado,0.0719,0.526,0.147,125.436
1925,[Louis Armstrong & His Hot Five],"Come Back, Sweet Papa",0.12300000000000001,0.644,0.39399999999999996,189.67
1925,[Ethel Waters],Cabin In The Sky,0.16899999999999998,0.326,0.0309,64.187
1925,[Ignacio Corsini],Engualichaste Mi Corazón - Remasterizado,0.16899999999999998,0.32,0.053,118.37299999999999
1925,[Louis Armstrong & His Hot Five],Im Gonna Gitcha,0.156,0.568,0.317,186.68900000000002
1925,[Tommy Dorsey],Every Night About This Time,0.13,0.255,0.0358,80.426
1925,[Dranem],Raymonde,0.366,0.6709999999999999,0.0618,109.65100000000001
1925,[Georgius],Hortensia Ou La Fille Du Jazz Band,0.37799999999999995,0.541,0.0777,140.41899999999998
1925,[Georges Thill],"Faust, Acte 3, Scène Et Duo Du Jardin, Fin (4ème Partie): Tête Folle, Tu Nous Écoutais!",0.0436,0.298,0.193,76.279
1925,"[Francisco Canaro, Azucena Maizani]",Silbando - Remasterizado,0.242,0.563,0.147,113.54899999999999
1925,[Ethel Waters],Come Up And See Me Sometime,0.225,0.58,0.319,96.869
1925,[Louis Armstrong & His Hot Five],Heebie Jeebies,0.127,0.6859999999999999,0.0818,156.359
1925,[Yvonne George],Jai Pas Su Y Faire,0.0903,0.5529999999999999,0.10099999999999999,77.04899999999999
1925,[Tommy Dorsey],Oh! Look At Me Now,0.235,0.775,0.10800000000000001,120.288
1925,[Francisco Canaro],Virgencita del Talar - Remasterizado,0.265,0.44299999999999995,0.46,69.038
1925,[Andrée Turcy],Mon Anisette,0.156,0.654,0.382,139.32299999999998
1925,[Georges Thill],"Faust, Acte 1, 1er Tableau, 2ème Partie:Salut Ô Mon Dernier Matin",0.179,0.27899999999999997,0.0453,90.865
1925,[Ignacio Corsini],Alfredo - Remasterizado,0.239,0.435,0.0785,130.607
1925,[Ignacio Corsini],Marinero - Remasterizado,0.361,0.42700000000000005,0.0829,71.589
1925,[Marguerite Deval],Si Javais Été Un Homme,0.305,0.469,0.0779,68.84899999999999
1925,[Francisco Canaro],París - Remasterizado,0.255,0.627,0.0739,111.645
1925,[Ignacio Corsini],Tu Promesa - Remasterizado,0.10099999999999999,0.484,0.0336,100.01899999999999
1925,"[Francisco Canaro, Azucena Maizani]",Penas de Arrabal - Remasterizado,0.34299999999999997,0.61,0.353,71.72
1925,[Francisco Canaro],Langosta - Remasterizado,0.158,0.828,0.132,115.943
1925,[Emma Liebel],Mon Paris,0.222,0.67,0.0682,133.096
1925,[Ignacio Corsini],Luna Gaucha - Remasterizado,0.0829,0.5489999999999999,0.0556,65.139
1925,[Francisco Canaro],Tita - Remasterizado,0.309,0.63,0.0511,126.71700000000001
1925,[Georges Thill],"Carmen, 13, Acte 2, Duo De Carmen Et Don José (1ère Partie): Je Vais Danser En Votre Honneur",0.0259,0.469,0.311,83.57600000000001
1925,[Ignacio Corsini],Los Carreteros - Remasterizado,0.255,0.53,0.478,67.319
1925,[Cliff Edwards],Thats My Weakness Now,0.434,0.758,0.225,133.982
1925,[Ethel Waters],Hottentot Potentate - Live,0.177,0.496,0.0717,97.915
1925,[Ethel Waters],Taking A Chance On Love,0.129,0.64,0.0619,126.10799999999999
1925,[Georges Thill],Hérodiade: Air De Jean,0.17600000000000002,0.294,0.0404,101.20200000000001
1925,[Ignacio Corsini],Campana de Plata - Remasterizado,0.11199999999999999,0.604,0.204,113.544
1925,[Ethel Waters],You Cant Stop Me From Loving You,0.11,0.66,0.0921,114.574
1925,[Georges Thill],"Carmen, 17, Acte 3: Entracte",0.163,0.16699999999999998,0.0445,73.344
1925,[Ignacio Corsini],China Ingrata - Remasterizado,0.293,0.284,0.0584,95.38
1925,[Francisco Canaro],En Aquel Cuartito - Remasterizado,0.175,0.6559999999999999,0.0905,121.13
1925,[Francisco Canaro],Juguete de Placer - Remasterizado,0.222,0.631,0.0609,115.436
1925,[The Hot Air-Men],Red Hot Chicago,0.428,0.703,0.133,178.69799999999998
1925,[Tommy Dorsey],The Song Is You,0.386,0.223,0.0653,62.335
1925,[Ignacio Corsini],El Centenario - Remasterizado,0.0474,0.392,0.0397,63.757
1925,[Tommy Dorsey],Our Love Affair,0.267,0.42700000000000005,0.0439,75.715
1925,[Georges Thill],"Mireille, Acte 5: Anges Du Paradis",0.127,0.4,0.0834,131.828
1925,[Ignacio Corsini],Medias de Seda - Remasterizado,0.126,0.541,0.19899999999999998,74.423
1925,[Clarence Williams Jug Band],Chizzlin Sam,0.604,0.74,0.12300000000000001,123.04299999999999
1925,[Ethel Waters],Theif In The Night,0.157,0.5479999999999999,0.0804,102.87
1925,[Francisco Canaro],Pico Blanco - Remasterizado,0.391,0.659,0.0487,128.317
1925,[Francisco Canaro],Tea For Two - Remasterizado,0.361,0.37200000000000005,0.0699,212.162
1925,[Francisco Canaro],Tomasito - Remasterizado,0.25,0.7559999999999999,0.0654,129.519
1925,[Ethel Waters],Youre Lucky To Me,0.14800000000000002,0.428,0.0448,114.339
1925,[American Concert Orchestra],Extracts from the Ballet-Suite Scherazada - Remaster,0.17800000000000002,0.11599999999999999,0.0427,83.15799999999999
1925,[Ignacio Corsini],Trago Amargo - Remasterizado,0.0939,0.48,0.20600000000000002,94.007
